speed_kmh,trip_id,service_id,arrival_time,Datetime
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:22:00,11/20/2023 14:22
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:23:00,11/20/2023 14:23
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:24:00,11/20/2023 14:24
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:25:00,11/20/2023 14:25
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:26:00,11/20/2023 14:26
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:27:00,11/20/2023 14:27
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:28:00,11/20/2023 14:28
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:29:00,11/20/2023 14:29
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:30:00,11/20/2023 14:30
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:31:00,11/20/2023 14:31
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:32:00,11/20/2023 14:32
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:33:00,11/20/2023 14:33
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:34:00,11/20/2023 14:34
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:35:00,11/20/2023 14:35
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:36:00,11/20/2023 14:36
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:37:00,11/20/2023 14:37
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:38:00,11/20/2023 14:38
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:39:00,11/20/2023 14:39
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:40:00,11/20/2023 14:40
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:41:00,11/20/2023 14:41
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:42:00,11/20/2023 14:42
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:43:00,11/20/2023 14:43
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:44:00,11/20/2023 14:44
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:45:00,11/20/2023 14:45
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:46:00,11/20/2023 14:46
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:47:00,11/20/2023 14:47
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:48:00,11/20/2023 14:48
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:49:00,11/20/2023 14:49
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:50:00,11/20/2023 14:50
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:51:00,11/20/2023 14:51
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:52:00,11/20/2023 14:52
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:53:00,11/20/2023 14:53
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:54:00,11/20/2023 14:54
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:55:00,11/20/2023 14:55
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:56:00,11/20/2023 14:56
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:57:00,11/20/2023 14:57
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:58:00,11/20/2023 14:58
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:59:00,11/20/2023 14:59
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:00:00,11/20/2023 15:00
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:01:00,11/20/2023 15:01
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:02:00,11/20/2023 15:02
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:03:00,11/20/2023 15:03
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:04:00,11/20/2023 15:04
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:05:00,11/20/2023 15:05
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:06:00,11/20/2023 15:06
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:07:00,11/20/2023 15:07
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:08:00,11/20/2023 15:08
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:09:00,11/20/2023 15:09
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:10:00,11/20/2023 15:10
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:11:00,11/20/2023 15:11
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:12:00,11/20/2023 15:12
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:13:00,11/20/2023 15:13
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:14:00,11/20/2023 15:14
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:15:00,11/20/2023 15:15
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:16:00,11/20/2023 15:16
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:17:00,11/20/2023 15:17
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:18:00,11/20/2023 15:18
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:19:00,11/20/2023 15:19
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:20:00,11/20/2023 15:20
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:21:00,11/20/2023 15:21
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:22:00,11/20/2023 15:22
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:23:00,11/20/2023 15:23
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:24:00,11/20/2023 15:24
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:25:00,11/20/2023 15:25
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:26:00,11/20/2023 15:26
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:27:00,11/20/2023 15:27
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:28:00,11/20/2023 15:28
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:29:00,11/20/2023 15:29
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:30:00,11/20/2023 15:30
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:31:00,11/20/2023 15:31
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:32:00,11/20/2023 15:32
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:33:00,11/20/2023 15:33
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:34:00,11/20/2023 15:34
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:35:00,11/20/2023 15:35
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:36:00,11/20/2023 15:36
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:37:00,11/20/2023 15:37
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:38:00,11/20/2023 15:38
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:39:00,11/20/2023 15:39
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:40:00,11/20/2023 15:40
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:41:00,11/20/2023 15:41
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:42:00,11/20/2023 15:42
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:43:00,11/20/2023 15:43
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:44:00,11/20/2023 15:44
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:45:00,11/20/2023 15:45
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:46:00,11/20/2023 15:46
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:47:00,11/20/2023 15:47
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:48:00,11/20/2023 15:48
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:49:00,11/20/2023 15:49
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:50:00,11/20/2023 15:50
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:51:00,11/20/2023 15:51
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:52:00,11/20/2023 15:52
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:53:00,11/20/2023 15:53
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:54:00,11/20/2023 15:54
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:55:00,11/20/2023 15:55
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:56:00,11/20/2023 15:56
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:57:00,11/20/2023 15:57
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:58:00,11/20/2023 15:58
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,15:59:00,11/20/2023 15:59
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:00:00,11/20/2023 16:00
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:01:00,11/20/2023 16:01
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:02:00,11/20/2023 16:02
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:03:00,11/20/2023 16:03
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:04:00,11/20/2023 16:04
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:05:00,11/20/2023 16:05
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:06:00,11/20/2023 16:06
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:07:00,11/20/2023 16:07
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:08:00,11/20/2023 16:08
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:09:00,11/20/2023 16:09
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:10:00,11/20/2023 16:10
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:11:00,11/20/2023 16:11
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:12:00,11/20/2023 16:12
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:13:00,11/20/2023 16:13
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:14:00,11/20/2023 16:14
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:15:00,11/20/2023 16:15
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:16:00,11/20/2023 16:16
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:17:00,11/20/2023 16:17
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:18:00,11/20/2023 16:18
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:19:00,11/20/2023 16:19
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:20:00,11/20/2023 16:20
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:21:00,11/20/2023 16:21
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:22:00,11/20/2023 16:22
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:23:00,11/20/2023 16:23
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:24:00,11/20/2023 16:24
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:25:00,11/20/2023 16:25
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:26:00,11/20/2023 16:26
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:27:00,11/20/2023 16:27
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:28:00,11/20/2023 16:28
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:29:00,11/20/2023 16:29
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:30:00,11/20/2023 16:30
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:31:00,11/20/2023 16:31
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:32:00,11/20/2023 16:32
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:33:00,11/20/2023 16:33
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:34:00,11/20/2023 16:34
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:35:00,11/20/2023 16:35
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:36:00,11/20/2023 16:36
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:37:00,11/20/2023 16:37
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:38:00,11/20/2023 16:38
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:39:00,11/20/2023 16:39
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:40:00,11/20/2023 16:40
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:41:00,11/20/2023 16:41
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:42:00,11/20/2023 16:42
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:43:00,11/20/2023 16:43
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:44:00,11/20/2023 16:44
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:45:00,11/20/2023 16:45
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:46:00,11/20/2023 16:46
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:47:00,11/20/2023 16:47
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:48:00,11/20/2023 16:48
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:49:00,11/20/2023 16:49
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:50:00,11/20/2023 16:50
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:51:00,11/20/2023 16:51
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:52:00,11/20/2023 16:52
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:53:00,11/20/2023 16:53
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:54:00,11/20/2023 16:54
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:55:00,11/20/2023 16:55
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:56:00,11/20/2023 16:56
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:57:00,11/20/2023 16:57
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:58:00,11/20/2023 16:58
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,16:59:00,11/20/2023 16:59
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:00:00,11/20/2023 17:00
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:01:00,11/20/2023 17:01
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:02:00,11/20/2023 17:02
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:03:00,11/20/2023 17:03
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:04:00,11/20/2023 17:04
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:05:00,11/20/2023 17:05
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:06:00,11/20/2023 17:06
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:07:00,11/20/2023 17:07
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:08:00,11/20/2023 17:08
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:09:00,11/20/2023 17:09
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:10:00,11/20/2023 17:10
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:11:00,11/20/2023 17:11
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:12:00,11/20/2023 17:12
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:13:00,11/20/2023 17:13
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:14:00,11/20/2023 17:14
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:15:00,11/20/2023 17:15
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:16:00,11/20/2023 17:16
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:17:00,11/20/2023 17:17
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:18:00,11/20/2023 17:18
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:19:00,11/20/2023 17:19
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:20:00,11/20/2023 17:20
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:21:00,11/20/2023 17:21
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:22:00,11/20/2023 17:22
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:23:00,11/20/2023 17:23
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:24:00,11/20/2023 17:24
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:25:00,11/20/2023 17:25
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:26:00,11/20/2023 17:26
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:27:00,11/20/2023 17:27
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:28:00,11/20/2023 17:28
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:29:00,11/20/2023 17:29
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:30:00,11/20/2023 17:30
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:31:00,11/20/2023 17:31
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:32:00,11/20/2023 17:32
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:33:00,11/20/2023 17:33
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:34:00,11/20/2023 17:34
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:35:00,11/20/2023 17:35
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:36:00,11/20/2023 17:36
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:37:00,11/20/2023 17:37
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:38:00,11/20/2023 17:38
54,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:39:00,11/20/2023 17:39
33.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:40:00,11/20/2023 17:40
4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:41:00,11/20/2023 17:41
19,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:42:00,11/20/2023 17:42
41.7,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:43:00,11/20/2023 17:43
24.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:44:00,11/20/2023 17:44
44.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:45:00,11/20/2023 17:45
44.9,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:46:00,11/20/2023 17:46
27.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:47:00,11/20/2023 17:47
37.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:48:00,11/20/2023 17:48
23.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:49:00,11/20/2023 17:49
74,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:50:00,11/20/2023 17:50
47.6,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:51:00,11/20/2023 17:51
45.5,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:52:00,11/20/2023 17:52
57.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:53:00,11/20/2023 17:53
13.2,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:54:00,11/20/2023 17:54
18.4,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:55:00,11/20/2023 17:55
44.1,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:56:00,11/20/2023 17:56
47.3,24251607-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,17:57:00,11/20/2023 17:57
